,weighted_average_recommendation_score,movieId,recomendada
1104,4.5,ns3606,True
1105,4.5,ns2853,True
1106,4.5,ns2710,True
1107,4.5,ns3590,True
1108,4.5,ns2867,True
1109,4.5,ns359,True
1110,4.5,ns3582,True
1111,4.5,as6945,True
1112,4.5,ns2868,True
1113,4.5,as7382,True
1114,4.5,as6919,True
1115,4.5,ns3644,True
1116,4.5,as74,True
1117,4.5,as6353,True
1118,4.5,ns2786,True
1119,4.5,ns3663,True
1120,4.5,ns2765,True
1121,4.5,ns3689,True
1122,4.5,as2923,True
1123,4.5,ns2746,True
1124,4.5,ns2745,True
1125,4.5,as690,True
1126,4.5,ns2743,True
1127,4.5,as327,True
1128,4.5,ns2722,True
1129,4.5,ns2720,True
1130,4.5,ns1698,True
1131,4.5,ds1422,True
1132,4.5,ns1684,True
1133,4.5,hs1493,True
1134,4.5,as9483,True
1135,4.5,as9473,True
1136,4.5,hs1409,True
1137,4.5,hs1424,True
1138,4.5,hs1427,True
1139,4.5,as4712,True
1140,4.5,as9419,True
1141,4.5,hs1455,True
1142,4.5,as9412,True
1143,4.5,as5479,True
1144,4.5,as9383,True
1145,4.5,as9326,True
1146,4.5,hs153,True
1147,4.5,as468,True
1148,4.5,as5490,True
1149,4.5,as9339,True
1150,4.5,as4665,True
1151,4.5,as4664,True
1152,4.5,as4660,True
1153,4.5,as9335,True
1154,4.5,hs1572,True
1155,4.5,hs1584,True
1156,4.5,hs140,True
1157,4.5,as4732,True
1158,4.5,hs1388,True
1159,4.5,hs138,True
1160,4.5,as4808,True
1161,4.5,as9551,True
1162,4.5,hs1253,True
1163,4.5,as543,True
1164,4.5,hs1271,True
1165,4.5,as4788,True
1166,4.5,hs1291,True
1167,4.5,as9529,True
1168,4.5,as4781,True
1169,4.5,as5437,True
1170,4.5,as5438,True
1171,4.5,hs1336,True
1172,4.5,as9526,True
1173,4.5,as4764,True
1174,4.5,hs135,True
1175,4.5,hs1351,True
1176,4.5,as4755,True
1177,4.5,as9523,True
1178,4.5,hs1371,True
1179,4.5,as4744,True
1180,4.5,as9502,True
1181,4.5,hs1626,True
1182,4.5,as9321,True
1183,4.5,as5982,True
1184,4.5,hs2084,True
1185,4.5,hs1973,True
1186,4.5,as556,True
1187,4.5,as4511,True
1188,4.5,as45,True
1189,4.5,hs202,True
1190,4.5,as9173,True
1191,4.5,hs2056,True
1192,4.5,as5568,True
1193,4.5,hs208,True
1194,4.5,as9126,True
1195,4.5,hs2106,True
1196,4.5,as9319,True
1197,4.5,hs2116,True
1198,4.5,hs2117,True
1199,4.5,hs2149,True
1200,4.5,as4456,True
1201,4.5,as4455,True
1202,4.5,as5606,True
1203,4.5,hs2241,True
1204,4.5,hs2246,True
1205,4.5,hs2263,True
1206,4.5,as8951,True
1207,4.5,as9174,True
1208,4.5,hs1958,True
1209,4.5,hs1937,True
1210,4.5,hs1927,True
1211,4.5,hs1646,True
1212,4.5,hs166,True
1213,4.5,hs1661,True
1214,4.5,hs1671,True
1215,4.5,hs1675,True
1216,4.5,hs171,True
1217,4.5,as4602,True
1218,4.5,hs1727,True
1219,4.5,hs1781,True
1220,4.5,hs1782,True
1221,4.5,as9267,True
1222,4.5,as9257,True
1223,4.5,hs184,True
1224,4.5,hs1841,True
1225,4.5,as9255,True
1226,4.5,hs1867,True
1227,4.5,as2669,True
1228,4.5,hs1886,True
1229,4.5,hs1900,True
1230,4.5,hs1914,True
1231,4.5,hs1925,True
1232,4.5,as9559,True
1233,4.5,hs125,True
1234,4.5,as4814,True
1235,4.5,ds430,True
1236,4.5,as5153,True
1237,4.5,ds1272,True
1238,4.5,ds1257,True
1239,4.5,ds345,True
1240,4.5,ds348,True
1241,4.5,ds1234,True
1242,4.5,as5142,True
1243,4.5,ds393,True
1244,4.5,ds395,True
1245,4.5,ds1227,True
1246,4.5,as5118,True
1247,4.5,hs1231,True
1248,4.5,as5290,True
1249,4.5,as5116,True
1250,4.5,ds444,True
1251,4.5,as5110,True
1252,4.5,as5109,True
1253,4.5,as5294,True
1254,4.5,ds491,True
1255,4.5,as5306,True
1256,4.5,ds541,True
1257,4.5,ds545,True
1258,4.5,ds1285,True
1259,4.5,ds301,True
1260,4.5,ds3,True
1261,4.5,ds1311,True
1262,4.5,ds1438,True
1263,4.5,ds144,True
1264,4.5,ds145,True
1265,4.5,ds1416,True
1266,4.5,ds1412,True
1267,4.5,as520,True
1268,4.5,ds187,True
1269,4.5,as5195,True
1270,4.5,ds199,True
1271,4.5,ds14,True
1272,4.5,ds1383,True
1273,4.5,ds221,True
1274,4.5,ds228,True
1275,4.5,ds229,True
1276,4.5,ds1360,True
1277,4.5,ds1349,True
1278,4.5,as5180,True
1279,4.5,ds267,True
1280,4.5,ds1342,True
1281,4.5,ds275,True
1282,4.5,ds299,True
1283,4.5,ds1131,True
1284,4.5,ds564,True
1285,4.5,as5315,True
1286,4.5,as4948,True
1287,4.5,as991,True
1288,4.5,ds893,True
1289,4.5,ds901,True
1290,4.5,as4926,True
1291,4.5,as5367,True
1292,4.5,as968,True
1293,4.5,ds989,True
1294,4.5,as9629,True
1295,4.5,as9604,True
1296,4.5,hs1032,True
1297,4.5,hs1039,True
1298,4.5,hs108,True
1299,4.5,hs1087,True
1300,4.5,hs1103,True
1301,4.5,hs1110,True
1302,4.5,as9581,True
1303,4.5,hs116,True
1304,4.5,hs1160,True
1305,4.5,hs1163,True
1306,4.5,hs1185,True
1307,4.5,as9568,True
1308,4.5,ds872,True
1309,4.5,ds854,True
1310,4.5,ds1110,True
1311,4.5,ds851,True
1312,4.5,ds631,True
1313,4.5,ds652,True
1314,4.5,ds662,True
1315,4.5,ds664,True
1316,4.5,ds686,True
1317,4.5,ds693,True
1318,4.5,ds703,True
1319,4.5,ds707,True
1320,4.5,ds714,True
1321,4.5,ds742,True
1322,4.5,as500,True
1323,4.5,ds77,True
1324,4.5,as4990,True
1325,4.5,as4988,True
1326,4.5,as4984,True
1327,4.5,ds107,True
1328,4.5,ds820,True
1329,4.5,ds1040,True
1330,4.5,ds1037,True
1331,4.5,ds1012,True
1332,4.5,ds1010,True
1333,4.5,hs2276,True
1334,4.5,as4415,True
1335,4.5,as8924,True
1336,4.5,as823,True
1337,4.5,as5840,True
1338,4.5,as827,True
1339,4.5,ns1088,True
1340,4.5,as3897,True
1341,4.5,ns109,True
1342,4.5,ns111,True
1343,4.5,as8242,True
1344,4.5,ns1146,True
1345,4.5,as3874,True
1346,4.5,as8230,True
1347,4.5,ns1158,True
1348,4.5,hs752,True
1349,4.5,as3869,True
1350,4.5,as8229,True
1351,4.5,as8222,True
1352,4.5,as3862,True
1353,4.5,as5873,True
1354,4.5,as8191,True
1355,4.5,ns1188,True
1356,4.5,ns1199,True
1357,4.5,as8189,True
1358,4.5,as384,True
1359,4.5,ns1052,True
1360,4.5,as8293,True
1361,4.5,as8298,True
1362,4.5,ds142,True
1363,4.5,as8447,True
1364,4.5,as8431,True
1365,4.5,as8355,True
1366,4.5,as398,True
1367,4.5,hs839,True
1368,4.5,hs861,True
1369,4.5,hs863,True
1370,4.5,hs874,True
1371,4.5,hs876,True
1372,4.5,as5824,True
1373,4.5,hs915,True
1374,4.5,as3959,True
1375,4.5,hs917,True
1376,4.5,hs918,True
1377,4.5,hs947,True
1378,4.5,hs95,True
1379,4.5,hs950,True
1380,4.5,hs990,True
1381,4.5,ns1018,True
1382,4.5,ns1025,True
1383,4.5,as8310,True
1384,4.5,ns124,True
1385,4.5,as8174,True
1386,4.5,as8164,True
1387,4.5,as8043,True
1388,4.5,as8040,True
1389,4.5,as3747,True
1390,4.5,ns1473,True
1391,4.5,ns1474,True
1392,4.5,as8034,True
1393,4.5,ns1494,True
1394,4.5,as8010,True
1395,4.5,as3709,True
1396,4.5,ns1555,True
1397,4.5,ns1581,True
1398,4.5,as799,True
1399,4.5,as3686,True
1400,4.5,ns1619,True
1401,4.5,ns1626,True
1402,4.5,ns1627,True
1403,4.5,ns1635,True
1404,4.5,as7972,True
1405,4.5,ns1637,True
1406,4.5,as7970,True
1407,4.5,ns1665,True
1408,4.5,ns1681,True
1409,4.5,as3751,True
1410,4.5,as8045,True
1411,4.5,ns1265,True
1412,4.5,as5949,True
1413,4.5,ns1273,True
1414,4.5,ns1275,True
1415,4.5,as813,True
1416,4.5,ns129,True
1417,4.5,as3810,True
1418,4.5,as8124,True
1419,4.5,as8101,True
1420,4.5,ns1305,True
1421,4.5,ns131,True
1422,4.5,as5927,True
1423,4.5,ns1325,True
1424,4.5,as3796,True
1425,4.5,as5931,True
1426,4.5,ns1388,True
1427,4.5,ns1395,True
1428,4.5,ns1398,True
1429,4.5,ns1400,True
1430,4.5,as8048,True
1431,4.5,as3767,True
1432,4.5,ns1420,True
1433,4.5,ns143,True
1434,4.5,hs797,True
1435,4.5,hs749,True
1436,4.5,as8923,True
1437,4.5,as8804,True
1438,4.5,as8814,True
1439,4.5,hs2700,True
1440,4.5,hs2707,True
1441,4.5,hs2732,True
1442,4.5,hs2754,True
1443,4.5,hs2760,True
1444,4.5,hs2761,True
1445,4.5,hs2771,True
1446,4.5,as4253,True
1447,4.5,hs2838,True
1448,4.5,as5688,True
1449,4.5,hs734,True
1450,4.5,as8774,True
1451,4.5,as4215,True
1452,4.5,as421,True
1453,4.5,as57,True
1454,4.5,hs2943,True
1455,4.5,as4201,True
1456,4.5,as420,True
1457,4.5,hs2980,True
1458,4.5,as8719,True
1459,4.5,as8714,True
1460,4.5,hs2679,True
1461,4.5,hs2660,True
1462,4.5,as8825,True
1463,4.5,as8829,True
1464,4.5,as8921,True
1465,4.5,hs2333,True
1466,4.5,hs2338,True
1467,4.5,as8906,True
1468,4.5,as4389,True
1469,4.5,hs2401,True
1470,4.5,hs242,True
1471,4.5,hs2426,True
1472,4.5,hs2438,True
1473,4.5,hs2450,True
1474,4.5,hs2461,True
1475,4.5,as4356,True
1476,4.5,hs2499,True
1477,4.5,hs2541,True
1478,4.5,hs2554,True
1479,4.5,as8862,True
1480,4.5,hs2588,True
1481,4.5,as5661,True
1482,4.5,hs2590,True
1483,4.5,as884,True
1484,4.5,hs2627,True
1485,4.5,hs3026,True
1486,4.5,hs305,True
1487,4.5,hs3050,True
1488,4.5,as857,True
1489,4.5,hs544,True
1490,4.5,hs549,True
1491,4.5,hs551,True
1492,4.5,as856,True
1493,4.5,hs563,True
1494,4.5,hs569,True
1495,4.5,as4062,True
1496,4.5,hs570,True
1497,4.5,as4060,True
1498,4.5,hs571,True
1499,4.5,as8553,True
1500,4.5,as4056,True
1501,4.5,as5773,True
1502,4.5,as8533,True
1503,4.5,as4041,True
1504,4.5,as4035,True
1505,4.5,as4027,True
1506,4.5,hs691,True
1507,4.5,as8516,True
1508,4.5,hs707,True
1509,4.5,as8503,True
1510,4.5,as8568,True
1511,4.5,as8573,True
1512,4.5,as87,True
1513,4.5,as4083,True
1514,4.5,hs3070,True
1515,4.5,as4165,True
1516,4.5,hs324,True
1517,4.5,hs325,True
1518,4.5,as4153,True
1519,4.5,hs348,True
1520,4.5,as8635,True
1521,4.5,as5731,True
1522,4.5,as8627,True
1523,4.5,as8610,True
1524,4.5,as8606,True
1525,4.5,hs440,True
1526,4.5,as5753,True
1527,4.5,as8581,True
1528,4.5,as4099,True
1529,4.5,as4096,True
1530,4.5,hs493,True
1531,4.5,as858,True
1532,4.5,as409,True
1533,4.5,as5758,True
1534,4.5,hs503,True
1535,4.5,ns1044,True
1536,4.5,as6508,True
1537,4.5,ns832,True
1538,4.5,as1669,True
1539,4.5,as1312,True
1540,4.5,ns5048,True
1541,4.5,ns8135,True
1542,4.5,as2440,True
1543,4.5,ns6492,True
1544,4.5,ns5477,True
1545,4.5,as2359,True
1546,4.5,as1301,True
1547,4.5,ns8145,True
1548,4.5,ns6249,True
1549,4.5,ns5959,True
1550,4.5,ns8171,True
1551,4.5,ns7276,True
1552,4.5,as2120,True
1553,4.5,ns8174,True
1554,4.5,ns8119,True
1555,4.5,ns4826,True
1556,4.5,ns4686,True
1557,4.5,as2444,True
1558,4.5,ns6015,True
1559,4.5,ns5033,True
1560,4.5,as2094,True
1561,4.5,ns5326,True
1562,4.5,ns4701,True
1563,4.5,ns7333,True
1564,4.5,as1325,True
1565,4.5,as1317,True
1566,4.5,as2358,True
1567,4.5,ns8099,True
1568,4.5,ns7323,True
1569,4.5,ns4697,True
1570,4.5,as2506,True
1571,4.5,as1318,True
1572,4.5,as2121,True
1573,4.5,ns5494,True
1574,4.5,ns8071,True
1575,4.5,as1929,True
1576,4.5,ns6537,True
1577,4.5,ns6538,True
1578,4.5,as2428,True
1579,4.5,ns7180,True
1580,4.5,ns8307,True
1581,4.5,ns8313,True
1582,4.5,ns7178,True
1583,4.5,ns7741,True
1584,4.5,ns7176,True
1585,4.5,ns7162,True
1586,4.5,ns7558,True
1587,4.5,ns8333,True
1588,4.5,as1227,True
1589,4.5,as1225,True
1590,4.5,as2153,True
1591,4.5,ns6375,True
1592,4.5,ns721,True
1593,4.5,ns7216,True
1594,4.5,as1268,True
1595,4.5,as1276,True
1596,4.5,ns7258,True
1597,4.5,ns7233,True
1598,4.5,as213,True
1599,4.5,ns5909,True
1600,4.5,ns8233,True
1601,4.5,ns5060,True
1602,4.5,ns8290,True
1603,4.5,ns54,True
1604,4.5,ns8266,True
1605,4.5,ns7772,True
1606,4.5,ns4653,True
1607,4.5,as2143,True
1608,4.5,ns5894,True
1609,4.5,ns4703,True
1610,4.5,ns8067,True
1611,4.5,ns4610,True
1612,4.5,ns7415,True
1613,4.5,as2470,True
1614,4.5,as1424,True
1615,4.5,ns6193,True
1616,4.5,as1422,True
1617,4.5,as203,True
1618,4.5,as2329,True
1619,4.5,as1418,True
1620,4.5,ns7436,True
1621,4.5,ns7881,True
1622,4.5,ns6445,True
1623,4.5,ns6189,True
1624,4.5,ns7908,True
1625,4.5,as1603,True
1626,4.5,ns7430,True
1627,4.5,as2466,True
1628,4.5,ns480,True
1629,4.5,ns7849,True
1630,4.5,ns7449,True
1631,4.5,ns7795,True
1632,4.5,ns7822,True
1633,4.5,as1446,True
1634,4.5,ns4907,True
1635,4.5,as156,True
1636,4.5,ns7834,True
1637,4.5,as1569,True
1638,4.5,as2515,True
1639,4.5,ns7848,True
1640,4.5,ns6211,True
1641,4.5,as2516,True
1642,4.5,ns7496,True
1643,4.5,ns7786,True
1644,4.5,ns7785,True
1645,4.5,ns7842,True
1646,4.5,ns6456,True
1647,4.5,ns7933,True
1648,4.5,as255,True
1649,4.5,ns7407,True
1650,4.5,as2315,True
1651,4.5,ns7360,True
1652,4.5,as2009,True
1653,4.5,as1941,True
1654,4.5,ns8023,True
1655,4.5,as1633,True
1656,4.5,as2544,True
1657,4.5,ns7350,True
1658,4.5,ns8045,True
1659,4.5,ns7349,True
1660,4.5,as1344,True
1661,4.5,ns6030,True
1662,4.5,ns4706,True
1663,4.5,ns7778,True
1664,4.5,ns8058,True
1665,4.5,ns6473,True
1666,4.5,as1625,True
1667,4.5,ns6071,True
1668,4.5,as1380,True
1669,4.5,as2044,True
1670,4.5,ns6153,True
1671,4.5,ns4998,True
1672,4.5,as1949,True
1673,4.5,ns7386,True
1674,4.5,ns5000,True
1675,4.5,as2479,True
1676,4.5,ns5015,True
1677,4.5,ns5409,True
1678,4.5,ns7972,True
1679,4.5,ns5014,True
1680,4.5,ns6118,True
1681,4.5,ns6112,True
1682,4.5,ns4749,True
1683,4.5,ns7738,True
1684,4.5,ns7803,True
1685,4.5,ns6257,True
1686,4.5,ns5550,True
1687,4.5,ns4503,True
1688,4.5,as2223,True
1689,4.5,ns45,True
1690,4.5,ns4499,True
1691,4.5,ns870,True
1692,4.5,ns6861,True
1693,4.5,as223,True
1694,4.5,ns4895,True
1695,4.5,ns5232,True
1696,4.5,ns5671,True
1697,4.5,ns6659,True
1698,4.5,ns682,True
1699,4.5,as1078,True
1700,4.5,ns4484,True
1701,4.5,ns4505,True
1702,4.5,ns5690,True
1703,4.5,ns5142,True
1704,4.5,as2217,True
1705,4.5,ns8692,True
1706,4.5,ns6897,True
1707,4.5,as1888,True
1708,4.5,ns8677,True
1709,4.5,as1505,True
1710,4.5,ns5707,True
1711,4.5,ns6633,True
1712,4.5,ns7641,True
1713,4.5,ns5718,True
1714,4.5,as1114,True
1715,4.5,ns763,True
1716,4.5,ns5123,True
1717,4.5,as1116,True
1718,4.5,as2238,True
1719,4.5,as1073,True
1720,4.5,ns6967,True
1721,4.5,ns556,True
1722,4.5,ns889,True
1723,4.5,as1026,True
1724,4.5,ns925,True
1725,4.5,as1009,True
1726,4.5,as2659,True
1727,4.5,ns974,True
1728,4.5,as228,True
1729,4.5,ns4866,True
1730,4.5,as2268,True
1731,4.5,ns5584,True
1732,4.5,as1003,True
1733,4.5,ns5197,True
1734,4.5,ns982,True
1735,4.5,ns5562,True
1736,4.5,ns5203,True
1737,4.5,ns6768,True
1738,4.5,ns5594,True
1739,4.5,ns8807,True
1740,4.5,ns5191,True
1741,4.5,ns8800,True
1742,4.5,as1864,True
1743,4.5,as2255,True
1744,4.5,ns4465,True
1745,4.5,as2250,True
1746,4.5,as1047,True
1747,4.5,ns8790,True
1748,4.5,ns8787,True
1749,4.5,ns8784,True
1750,4.5,ns670,True
1751,4.5,ns7649,True
1752,4.5,ns8775,True
1753,4.5,as1499,True
1754,4.5,ns7713,True
1755,4.5,ns4520,True
1756,4.5,ns4853,True
1757,4.5,ns85,True
1758,4.5,ns8494,True
1759,4.5,ns5765,True
1760,4.5,ns5768,True
1761,4.5,ns577,True
1762,4.5,ns4553,True
1763,4.5,ns5771,True
1764,4.5,as1180,True
1765,4.5,as1182,True
1766,4.5,ns8449,True
1767,4.5,ns6603,True
1768,4.5,ns6600,True
1769,4.5,ns5276,True
1770,4.5,ns578,True
1771,4.5,ns58,True
1772,4.5,ns7064,True
1773,4.5,ns6559,True
1774,4.5,ns5095,True
1775,4.5,ns8409,True
1776,4.5,as1726,True
1777,4.5,ns8390,True
1778,4.5,ns5803,True
1779,4.5,ns5809,True
1780,4.5,ns5093,True
1781,4.5,ns7721,True
1782,4.5,ns7155,True
1783,4.5,ns4602,True
1784,4.5,as2164,True
1785,4.5,ns5847,True
1786,4.5,ns7156,True
1787,4.5,as1165,True
1788,4.5,ns6607,True
1789,4.5,as22,True
1790,4.5,ns854,True
1791,4.5,ns573,True
1792,4.5,ns5114,True
1793,4.5,ns8581,True
1794,4.5,as1141,True
1795,4.5,as19,True
1796,4.5,as1153,True
1797,4.5,ns5250,True
1798,4.5,as2293,True
1799,4.5,as1133,True
1800,4.5,ns7047,True
1801,4.5,ns8623,True
1802,4.5,ns6343,True
1803,4.5,as1530,True
1804,4.5,ns7003,True
1805,4.5,as1126,True
1806,4.5,ns6611,True
1807,4.5,as1754,True
1808,4.5,ns4522,True
1809,4.4,hs286,True
1810,4.4,as4245,True
1811,4.4,as6315,True
1812,4.4,hs1599,True
1813,4.4,as1894,True
1814,4.4,as7854,True
1815,4.375,as4249,True
1816,4.375,hs362,True
1817,4.375,as7195,True
1818,4.375,as2600,True
1819,4.375,hs494,True
1820,4.375,ds661,True
1821,4.375,as1220,True
1822,4.375,hs1984,True
1823,4.375,as7470,True
1824,4.375,as7788,True
1825,4.375,as1408,True
1826,4.375,as1261,True
1827,4.375,ns6792,True
1828,4.375,ns146,True
1829,4.375,ns8544,True
1830,4.375,as8286,True
1831,4.375,as4932,True
1832,4.375,as2290,True
1833,4.375,as1678,True
1834,4.375,as5309,True
1835,4.375,hs299,True
1836,4.333333333333333,ns6341,True
1837,4.333333333333333,hs2910,True
1838,4.333333333333333,hs2891,True
1839,4.333333333333333,ds1417,True
1840,4.333333333333333,ds1241,True
1841,4.333333333333333,hs2995,True
1842,4.333333333333333,ds1330,True
1843,4.333333333333333,hs2951,True
1844,4.333333333333333,as3374,True
1845,4.333333333333333,hs2572,True
1846,4.333333333333333,hs2878,True
1847,4.333333333333333,ns2852,True
1848,4.333333333333333,ns5265,True
1849,4.333333333333333,ns7050,True
1850,4.333333333333333,hs1387,True
1851,4.333333333333333,ns2898,True
1852,4.333333333333333,ns5121,True
1853,4.333333333333333,hs1536,True
1854,4.333333333333333,hs1552,True
1855,4.333333333333333,ns2857,True
1856,4.333333333333333,ns6890,True
1857,4.333333333333333,ds181,True
1858,4.333333333333333,as4452,True
1859,4.333333333333333,hs1826,True
1860,4.333333333333333,as1875,True
1861,4.333333333333333,as4471,True
1862,4.333333333333333,as4473,True
1863,4.333333333333333,as455,True
1864,4.333333333333333,ns6783,True
1865,4.333333333333333,hs2109,True
1866,4.333333333333333,ns6593,True
1867,4.333333333333333,hs127,True
1868,4.333333333333333,as4809,True
1869,4.333333333333333,hs1219,True
1870,4.333333333333333,ns6433,True
1871,4.333333333333333,ns253,True
1872,4.333333333333333,ds328,True
1873,4.333333333333333,ns2551,True
1874,4.333333333333333,hs2715,True
1875,4.333333333333333,hs2678,True
1876,4.333333333333333,ds534,True
1877,4.333333333333333,ds581,True
1878,4.333333333333333,ns648,True
1879,4.333333333333333,as5030,True
1880,4.333333333333333,ns3092,True
1881,4.333333333333333,ns7305,True
1882,4.333333333333333,as3142,True
1883,4.333333333333333,as1925,True
1884,4.333333333333333,ns2608,True
1885,4.333333333333333,ns2965,True
1886,4.333333333333333,hs2417,True
1887,4.333333333333333,ns7656,True
1888,4.333333333333333,ns738,True
1889,4.333333333333333,as9305,True
1890,4.333333333333333,ns4783,True
1891,4.333333333333333,as5738,True
1892,4.333333333333333,as8611,True
1893,4.333333333333333,ns1504,True
1894,4.333333333333333,ns2263,True
1895,4.333333333333333,hs919,True
1896,4.333333333333333,as8722,True
1897,4.333333333333333,ns4176,True
1898,4.333333333333333,as721,True
1899,4.333333333333333,as1348,True
1900,4.333333333333333,as1115,True
1901,4.333333333333333,ns2068,True
1902,4.333333333333333,as5657,True
1903,4.333333333333333,as1111,True
1904,4.333333333333333,ns3991,True
1905,4.333333333333333,as1375,True
1906,4.333333333333333,as9097,True
1907,4.333333333333333,as2219,True
1908,4.333333333333333,as2722,True
1909,4.333333333333333,hs574,True
1910,4.333333333333333,as9143,True
1911,4.333333333333333,as4067,True
1912,4.333333333333333,hs994,True
1913,4.333333333333333,as728,True
1914,4.333333333333333,ns1493,True
1915,4.333333333333333,as7806,True
1916,4.333333333333333,as2301,True
1917,4.333333333333333,ns4613,True
1918,4.333333333333333,ns462,True
1919,4.333333333333333,as2836,True
1920,4.333333333333333,ns5875,True
1921,4.333333333333333,as1234,True
1922,4.333333333333333,as6046,True
1923,4.333333333333333,ns5876,True
1924,4.333333333333333,as8064,True
1925,4.333333333333333,ns5881,True
1926,4.333333333333333,ns4535,True
1927,4.333333333333333,ns2206,True
1928,4.333333333333333,ns5906,True
1929,4.333333333333333,as5879,True
1930,4.333333333333333,ns821,True
1931,4.333333333333333,ns1113,True
1932,4.333333333333333,as7516,True
1933,4.333333333333333,as5793,True
1934,4.333333333333333,as2115,True
1935,4.333333333333333,ns5533,True
1936,4.333333333333333,as9225,True
1937,4.333333333333333,ns4507,True
1938,4.333333333333333,as7924,True
1939,4.333333333333333,ns1874,True
1940,4.333333333333333,ns7832,True
1941,4.333333333333333,ns2365,True
1942,4.333333333333333,ns6225,True
1943,4.333333333333333,as5425,True
1944,4.333333333333333,ns7800,True
1945,4.333333333333333,as144,True
1946,4.333333333333333,as540,True
1947,4.333333333333333,ns7777,True
1948,4.333333333333333,ns6195,True
1949,4.333333333333333,ns628,True
1950,4.333333333333333,ns1861,True
1951,4.333333333333333,as9360,True
1952,4.333333333333333,ns1780,True
1953,4.333333333333333,ns8738,True
1954,4.333333333333333,hs31,True
1955,4.333333333333333,ns4429,True
1956,4.333333333333333,ns1911,True
1957,4.333333333333333,ns2349,True
1958,4.333333333333333,hs3007,True
1959,4.333333333333333,as6974,True
1960,4.333333333333333,ns3373,True
1961,4.333333333333333,hs1990,True
1962,4.333333333333333,ns5419,True
1963,4.3125,ns8641,True
1964,4.3,ns1330,True
1965,4.3,as8085,True
1966,4.3,ns4308,True
1967,4.3,as8084,True
1968,4.3,ds78,True
1969,4.3,ds175,True
1970,4.3,ds657,True
1971,4.3,hs156,True
1972,4.3,hs477,True
1973,4.3,ns6472,True
1974,4.25,hs2213,True
1975,4.25,ns5777,True
1976,4.25,hs2181,True
1977,4.25,ns16,True
1978,4.25,hs201,True
1979,4.25,hs2009,True
1980,4.25,ns6740,True
1981,4.25,as3784,True
1982,4.25,hs2,True
1983,4.25,ns6721,True
1984,4.25,hs2348,True
1985,4.25,ns5700,True
1986,4.25,hs1992,True
1987,4.25,ns1716,True
1988,4.25,hs2373,True
1989,4.25,as3656,True
1990,4.25,ns6567,True
1991,4.25,hs221,True
1992,4.25,ns1321,True
1993,4.25,as2189,True
1994,4.25,ns1421,True
1995,4.25,hs2284,True
1996,4.25,hs2145,True
